objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid,SpType,BV,TEff,FeH
1237672795033370634,1.41049048497808,-5.1664318401881,18.91313,17.7498,17.61708,17.55478,17.53299,6361,301,4,33,2954404035114854400,STAR,0.0001809712,2624,54380,155,unknown,0,7000,-2.5
1237672795033370765,1.28562428304448,-5.3370659025294,19.50713,17.7548,17.02618,16.74311,16.61868,6361,301,4,33,2954405959260203008,STAR,-0.0001182122,2624,54380,162,K2V,0.871,4955,-0.23
1237672795033436177,1.3806299185882,-5.34671532610314,18.67406,17.32284,16.80191,16.6134,16.54299,6361,301,4,34,2954400736579971072,STAR,-8.370753E-05,2624,54380,143,G5,0.645,5476,-0.32
1237672795033501708,1.4650685838491,-5.45497410691246,18.78598,17.41832,16.87695,16.67456,16.57304,6361,301,4,35,2954402110969505792,STAR,9.125569E-05,2624,54380,148,G5Vp,0.704,5320,-0.76
1237672795033501742,1.50532322937647,-5.51601574674779,17.72701,16.54842,16.14032,16.00318,15.9567,6361,301,4,35,2954401561213691904,STAR,3.333228E-05,2624,54380,146,F8,0.53,5873,-0.45
1237672795570110667,1.54820566692416,-4.91163956186634,19.21835,17.60251,16.9494,16.71186,16.57164,6361,301,5,31,2954393589754390528,STAR,-0.0001788614,2624,54380,117,K1V,0.811,5059,-0.16
1237672795570176033,1.62862936743156,-4.92774066409741,17.85761,16.79709,16.34957,16.15666,16.07541,6361,301,5,32,2954394139510204416,STAR,-0.001005971,2624,54380,119,sdG2,0.621,5405,-1.7
1237672795570176064,1.58565740458917,-5.02008761414403,18.03834,16.47652,15.87482,15.63807,15.4961,6361,301,5,32,2954393314876483584,STAR,-2.094849E-05,2624,54380,116,K0V,0.786,5221,-0.24
1237672795570241633,1.70146853576148,-5.14815817559325,17.01284,16.02977,15.87399,15.85145,15.88919,6361,301,5,33,2954392490242762752,STAR,-0.0002218263,2624,54380,113,unknown,0,7000,-1.5
1237672795570307074,1.69454155898333,-5.19597716877034,18.7291,17.29809,16.72238,16.52039,16.41693,6361,301,5,34,2954391665609041920,STAR,1.011353E-05,2624,54380,110,G8V,0.692,5285,-0.71
1237672795570307135,1.80840367317441,-5.24581778958666,17.58703,16.13782,15.60771,15.41646,15.33371,6361,301,5,34,2954391940486948864,STAR,6.889684E-05,2624,54380,111,G8V,0.692,5285,-0.71
1237672795570372653,1.80689759864617,-5.3816220718504,18.68191,17.27142,16.75867,16.57194,16.50792,6361,301,5,35,2954390840975321088,STAR,0.0001129305,2624,54380,107,G8IV-V,0.701,5563,-0.02
1237672795570438146,1.85349266093939,-5.45942611121143,17.63703,16.17666,15.64274,15.46025,15.38854,6361,301,5,36,2954389466585786368,STAR,-0.0001075814,2624,54380,102,G5,0.717,5426,-0.04
1237672796107112465,2.07205166639864,-4.87666447272409,18.33912,16.59551,15.91679,15.68705,15.59848,6361,301,6,33,2954383419271833600,STAR,-0.000206937,2624,54380,80,K1V,0.819,5169,-0.17
1237672840671461455,0.0264432777017305,-5.18568479213952,17.94361,16.5407,16.00719,15.80634,15.7047,6372,301,1,95,2954410082428807168,GALAXY,0,2624,54380,177,,0,0,0
1237664667359576106,150.566898979147,33.7185829150539,17.94568,18.02457,18.35229,18.61373,18.93692,4469,301,1,261,6522357233233451008,QSO,2.527553,5793,56337,69,,0,0,0
1237662303512232086,226.324336264257,45.7811963837687,19.08937,16.96842,16.0903,15.79097,15.64128,3918,301,6,189,3816891476869226496,STAR,-0.0001723621,3390,54945,330,K5V,0.983,4576,-0.39
1237662303512232021,226.127471863268,45.7444623211061,19.23409,17.71293,17.0934,16.86782,16.74031,3918,301,6,189,3816890377357598720,STAR,-0.0003521522,3390,54945,326,K1V,0.811,5059,-0.16
1237662303512231995,226.257089316088,45.7186495388266,18.50868,17.37435,17.5083,17.64631,17.64548,3918,301,6,189,3816890927113412608,STAR,-0.0004823206,3390,54945,328,unknown,0,9000,-1
1237662301901750519,225.736021478814,44.5167867404037,18.70811,17.63891,17.25464,17.09348,17.06264,3918,301,3,191,3816875808828530688,STAR,-0.0004661358,3390,54945,273,F9V,0.486,5790,-0.65
1237662301901750466,225.595120374003,44.472345588562,18.6212,16.79305,16.0509,15.77271,15.63131,3918,301,3,191,3816886254188994560,STAR,-0.0003183063,3390,54945,311,K2V,0.871,4955,-0.23
1237662301901684758,225.392296390952,44.5532996310995,18.03936,16.62242,16.09307,15.87945,15.77699,3918,301,3,190,3816886529066901504,STAR,-0.0001735007,3390,54945,312,G5,0.717,5426,-0.04
1237662301901619380,225.410737678696,44.6393437267757,19.27548,18.15807,17.7142,17.5002,17.40438,3918,301,3,189,3816888178334343168,STAR,-0.0005892986,3390,54945,318,unknown,0,5000,0
1237662301901619370,225.432376099211,44.6779277554,17.65834,16.56451,16.22342,16.11052,16.06704,3918,301,3,189,3816885704433180672,STAR,-0.0001811439,3390,54945,309,G2V,0.539,5373,-1.08
1237662301901619297,225.240941974193,44.6178247101558,19.05243,17.56647,16.97102,16.73962,16.61066,3918,301,3,189,3816887078822715392,STAR,-6.630446E-05,3390,54945,314,G5,0.717,5426,-0.04
1237662301901619245,225.246690814899,44.6549042323059,19.25733,17.84679,17.28318,17.06752,16.93056,3918,301,3,189,3816884879799459840,STAR,-0.0002002053,3390,54945,306,G8V,0.692,5285,-0.71
1237662224055205940,150.472277696211,33.9470555085653,18.94816,18.0553,17.7498,17.6411,17.60532,3900,301,2,187,6522359707134613504,STAR,0.0004271587,5793,56337,78,M1V,1.474,3705,0.6
1237660764307194029,145.194704624707,37.1591382274297,19.36919,19.13008,19.16274,19.07466,18.89094,3560,301,3,248,9978880140992862208,QSO,2.120013,8863,57724,106,,0,0,0
1237659131138539680,226.840265614467,45.6685723375905,18.8078,17.55775,17.01875,16.79446,16.67266,3180,301,1,136,3816903846375038976,STAR,-0.0005823246,3390,54945,375,F8V,0.661,5152,-1.42
1237659131138539526,226.720060544309,45.6930526125612,17.59371,16.39921,15.89851,15.67256,15.57442,3180,301,1,136,3816902197107597312,STAR,-0.0005938039,3390,54945,369,F8V,0.661,5152,-1.42
1237659131138343051,226.314721637258,45.9700322544179,19.52435,18.33065,17.87404,17.69747,17.59848,3180,301,1,133,3816889277845970944,STAR,-0.0005410865,3390,54945,322,G0,0.638,5257,-1.48
1237659118790115633,226.735220479481,45.894119106889,19.1235,17.86181,17.33056,17.12526,17.04134,3177,301,2,130,3816901922229690368,STAR,-0.0008848976,3390,54945,368,G2V,0.539,5373,-1.08
1237659118789984412,226.445412338265,46.0236152850876,19.39545,18.25986,17.80456,17.60368,17.54416,3177,301,2,128,3816890102479691776,STAR,-0.0001537819,3390,54945,325,G6V,0.603,5474,-0.67
1237658205572694065,144.036699416789,42.8365220691659,19.4027,19.44451,19.11782,19.13058,19.20524,2964,301,5,130,9328194096135952384,QSO,1.298417,8285,57048,412,,0,0,0
1237672794496565318,0.982540381671356,-5.6062000706813,18.21297,16.78709,16.25654,16.07184,16.00051,6361,301,3,34,2954398262678808576,STAR,3.603248E-05,2624,54380,134,G5,0.717,5426,-0.04
1237657584950116380,39.9445357364002,-0.851032263444823,16.80996,15.87624,15.45053,15.29708,15.24312,2820,301,1,133,3519569786457661440,STAR,0.0005303074,3126,54804,24,unknown,0,6000,-1.5
1237656243311018350,339.810450586696,14.7305490156904,19.25563,18.03952,17.46052,17.07663,16.87356,2507,301,6,153,832165692638783488,GALAXY,0.07838213,739,52520,457,,0,0,0
1237656242773950771,339.392156598335,14.2221857792744,18.56496,16.99129,16.21102,15.79248,15.50772,2507,301,5,150,832160195080644608,GALAXY,0.08442103,739,52520,437,,0,0,0
1237662501074305085,226.648105217247,45.4526910552267,18.37716,17.1929,16.67117,16.46128,16.37267,3964,301,6,91,3816902746863411200,STAR,-0.0001381043,3390,54945,371,G5Vp,0.704,5320,-0.76
1237662501074239506,226.290134046593,45.4068195678425,18.34599,17.13485,17.34476,17.50318,17.53203,3964,301,6,90,3816892851258761216,STAR,-0.000414652,3390,54945,335,unknown,0,9500,-1
1237662501074174037,226.243688173683,45.5292063778711,18.50835,16.16688,15.20759,14.86772,14.69904,3964,301,6,89,3816892026625040384,STAR,-7.002977E-05,3390,54945,332,K3V,1.038,4528,0.07
1237657630587551903,134.977263446852,41.1317289578229,19.31736,19.12159,18.89671,18.97344,19.07641,2830,301,6,185,1350067833106622464,QSO,1.035558,1199,52703,414,,0,0,0
1237657630587486433,134.857826657614,41.0772375320548,19.22075,18.90543,18.97771,18.76543,18.76261,2830,301,6,184,1350057662624065536,QSO,0.5167057,1199,52703,377,,0,0,0
1237657630587486388,134.892037612443,40.9654979577935,19.10111,17.70003,16.84262,16.38459,16.06769,2830,301,6,184,1350054364089182208,GALAXY,0.1409194,1199,52703,365,,0,0,0
1237657630587486380,134.927045948827,41.1554175212751,18.51373,17.46981,17.16653,17.05425,17.02333,2830,301,6,184,1350067283350808576,STAR,2.982741E-05,1199,52703,412,unknown,0,6000,-1
1237657630587486222,134.854946800628,40.9868162736478,19.33437,17.7313,16.84776,16.41209,16.10133,2830,301,6,184,1350054089211275264,GALAXY,0.1410466,1199,52703,364,,0,0,0
1237657630587420969,134.684154445019,40.9285019067108,18.84651,17.7431,17.27638,17.05423,16.87251,2830,301,6,183,1350055188722903040,GALAXY,0.02724749,1199,52703,368,,0,0,0
1237657630587420684,134.632028732392,41.0054571595704,19.05543,18.83219,18.91062,18.7124,18.43135,2830,301,6,183,1350054913844996096,QSO,0.4650261,1199,52703,367,,0,0,0
1237657630587289913,134.399327247137,40.8321097920046,19.51533,19.33636,19.0718,18.91324,18.9683,2830,301,6,181,1350046392629880832,QSO,1.434764,1199,52703,336,,0,0,0
1237657630587289865,134.424178398095,40.7508426866784,19.35477,18.91153,18.91419,18.96294,18.81123,2830,301,6,181,1350043918728718336,QSO,0.769908,1199,52703,327,,0,0,0
1237657630587093146,133.873978858776,40.5135155948021,18.51946,17.32644,16.77352,16.42215,16.22799,2830,301,6,178,1350045842874066944,GALAXY,0.1174231,1199,52703,334,,0,0,0
1237657630587093133,133.923130149649,40.4421278319082,19.38751,17.39696,16.44999,16.02807,15.64605,2830,301,6,178,1350063160182204416,GALAXY,0.08773109,1199,52703,397,,0,0,0
1237657630587093092,133.90009330344,40.4577158844818,18.961,16.89086,15.93972,15.51167,15.1577,2830,301,6,178,1350060961158948864,GALAXY,0.08590104,1199,52703,389,,0,0,0
1237657630587093068,133.95890721702,40.5808248223252,17.62906,16.58392,16.24623,16.13238,16.07473,2830,301,6,178,1350046117751973888,STAR,-0.000111472,1199,52703,335,F8V-VI,0.45,5966,-0.72
1237657630586962190,133.67439289754,40.4057984217876,18.60257,16.71745,15.74981,15.30546,14.96047,2830,301,6,176,1350058762135693312,GALAXY,0.08869956,1199,52703,381,,0,0,0
1237657630586896606,133.499315920899,40.2290212563352,19.39952,17.3994,16.43501,15.96667,15.62526,2830,301,6,175,1350050240920578048,GALAXY,0.0882773,1199,52703,350,,0,0,0
1237657630586831062,133.408660774508,40.0772824586243,19.55533,18.07714,17.39569,17.05404,16.79062,2830,301,6,174,1350050515798484992,GALAXY,0.1266875,1199,52703,351,,0,0,0
1237657630586830998,133.306842471119,40.1180819265314,18.52616,16.52209,15.51748,15.07917,14.72623,2830,301,6,174,1350048041897322496,GALAXY,0.09708694,1199,52703,342,,0,0,0
1237657630586765577,133.148639962281,40.0260562351305,19.32196,18.15098,18.11797,18.13814,18.18007,2830,301,6,173,1350052165065926656,STAR,-0.0001080648,1199,52703,357,unknown,0,7500,-1
1237657630064443570,178.845171728125,52.8789521183851,19.5779,18.14026,17.45484,17.10523,16.87609,2830,301,5,395,993150959980931072,GALAXY,0.06901643,882,52370,390,,0,0,0
1237657630064443553,178.839320034825,52.8622930239286,18.76914,16.95413,16.05125,15.63091,15.33661,2830,301,5,395,993150410225117184,GALAXY,0.06643726,882,52370,388,,0,0,0
1237657630064443495,178.730619147085,52.7695647020751,17.031,15.89977,15.30144,14.96217,14.74562,2830,301,5,395,993149585591396352,GALAXY,0.06110916,882,52370,385,,0,0,0
1237657630064443408,178.698448360945,52.8219349586156,18.64199,16.73141,15.83089,15.41257,15.12791,2830,301,5,395,993151234858838016,GALAXY,0.06765651,882,52370,391,,0,0,0
1237657630064378030,178.618305713487,52.9145635792244,19.15957,17.91549,17.26968,16.88825,16.63633,2830,301,5,394,993148760957675520,GALAXY,0.09453529,882,52370,382,,0,0,0
1237657630064378006,178.60182316537,52.8327069183045,18.62362,16.84639,16.10056,15.74421,15.50003,2830,301,5,394,993152609248372736,GALAXY,0.06333143,882,52370,396,,0,0,0
1237657630064377936,178.444449578093,52.7681182092339,18.98051,17.06269,16.17454,15.7565,15.44017,2830,301,5,394,993153433882093568,GALAXY,0.06888372,882,52370,399,,0,0,0
1237657630050484452,134.950669508056,40.6322284129185,19.52506,18.02291,17.31535,16.87992,16.58385,2830,301,5,182,1350066183839180800,GALAXY,0.1166497,1199,52703,408,,0,0,0
1237657630050484288,134.940831811336,40.4817851795438,16.7984,15.7619,15.49254,15.39847,15.40642,2830,301,5,182,1350068932618250240,STAR,-5.883398E-05,1199,52703,418,F2,0.385,6432,-0.33
1237657630050156857,134.232118345029,40.0856973581795,19.19465,18.01923,17.41278,17.0901,16.81237,2830,301,5,177,1350072231153133568,GALAXY,0.1388089,1199,52703,430,,0,0,0
1237657630050156817,134.05683316529,40.1339279226558,19.32265,17.45993,16.53583,16.12189,15.79844,2830,301,5,177,1350070307007784960,GALAXY,0.08643784,1199,52703,423,,0,0,0
1237657630050156799,134.069290521841,40.1000511637904,18.19054,16.64211,15.92075,15.51039,15.26775,2830,301,5,177,1350072780908947456,GALAXY,0.08612636,1199,52703,432,,0,0,0
1237657630050156762,133.975534851316,40.1419529629905,19.06974,17.83441,17.12873,16.71964,16.43058,2830,301,5,177,1350073055786854400,GALAXY,0.135432,1199,52703,433,,0,0,0
1237657630050156577,134.175250276653,40.0334014984759,18.34879,17.27174,16.93245,16.79525,16.77011,2830,301,5,177,1350070032129878016,STAR,-1.047835E-05,1199,52703,422,F7V,0.465,5935,-0.54
1237657630050091141,133.895081796688,40.0818369428466,17.94227,16.87569,16.61387,16.54144,16.56359,2830,301,5,176,1350062060670576640,STAR,3.209708E-05,1199,52703,393,F2,0.402,6378,-0.34
1237657630050025707,133.77113955945,39.9379332713596,19.49014,18.07599,17.58127,17.344,17.52749,2830,301,5,175,1350063709938018304,GALAXY,0.02485092,1199,52703,399,,0,0,0
1237657630049960111,133.642832451164,39.9051339606419,19.54743,18.52284,18.20766,18.08268,18.05978,2830,301,5,174,1350050790676391936,STAR,0.0001790464,1199,52703,352,unknown,0,6000,-1.5
1237657630049894423,133.390035318225,39.760373875326,17.78009,16.38769,15.64366,15.28211,14.99086,2830,301,5,173,1350039245804300288,GALAXY,0.0234114,1199,52703,310,,0,0,0
1237657630049763466,133.167902145648,39.5263125434108,19.12667,17.78311,17.18264,16.82938,16.62417,2830,301,5,171,1350040620193835008,GALAXY,0.09620584,1199,52703,315,,0,0,0
1237657630049763419,133.217000558976,39.5778728462749,18.91733,18.82715,18.63145,18.5095,18.58378,2830,301,5,171,1350041719705462784,QSO,1.447906,1199,52703,319,,0,0,0
1237657629527703693,179.323462247588,52.4445502938268,19.19609,17.59684,16.8028,16.40437,16.07939,2830,301,4,397,993159481196046336,GALAXY,0.05243646,882,52370,421,,0,0,0
1237657629527638262,179.196649905098,52.484362154055,18.10396,16.63784,15.97566,15.62516,15.33926,2830,301,4,396,993161680219301888,GALAXY,0.05146458,882,52370,429,,0,0,0
1237657629527638250,179.202866586427,52.3723817002365,19.26415,17.46286,16.47124,16.00707,15.61642,2830,301,4,396,993162779730929664,GALAXY,0.1102842,882,52370,433,,0,0,0
1237662501074174013,226.175590401236,45.5215459534747,18.17044,17.04703,16.60184,16.43787,16.36847,3964,301,6,89,3816891201991319552,STAR,-0.0008013939,3390,54945,329,G1V,0.6,5630,-0.45
1237662501074173996,226.219391715023,45.592010855202,18.5658,16.89071,16.22175,15.96084,15.84307,3964,301,6,89,3816891751747133440,STAR,-0.0002175982,3390,54945,331,K1V,0.819,5169,-0.17
1237662500537434285,226.36974451123,45.0627069616302,19.3955,18.36144,18.03602,17.93179,17.89676,3964,301,5,91,3816906320276201472,STAR,-0.0005786264,3390,54945,384,unknown,0,6000,-1
1237662500537434119,226.154611071108,45.0105692262199,19.28073,17.85829,17.27804,17.0652,16.9745,3964,301,5,91,3816896424671551488,STAR,-0.0002479351,3390,54945,348,K0V,0.786,5221,-0.24
1237662500537303109,225.996976486476,45.2535686986015,19.44861,18.45199,18.01345,17.851,17.74881,3964,301,5,89,3816895050282016768,STAR,-0.0003638727,3390,54945,343,unknown,0,6000,-1
1237662500537303042,225.826966943648,45.2152472806587,18.423,16.92218,16.25642,15.99951,15.86085,3964,301,5,89,3816897524183179264,STAR,-0.0003836885,3390,54945,352,G8Vp,0.754,5047,-1.34
1237662500537172023,225.632690131373,45.4147401568618,18.1065,17.18517,16.89583,16.777,16.77086,3964,301,5,87,3816898073938993152,STAR,-1.059337E-05,3390,54945,354,unknown,0,6000,-2
1237662500000563258,225.999265909229,44.6261621219047,18.8556,17.96794,17.70738,17.61147,17.6246,3964,301,4,91,3816877183218065408,STAR,-0.0008361515,3390,54945,278,unknown,0,6500,-2
1237662500000432179,225.595858539046,44.7629090992733,18.40253,17.38164,17.09175,16.9755,16.94866,3964,301,4,89,3816876358584344576,STAR,-0.0008561056,3390,54945,275,unknown,0,6000,-1.5
1237662500000366609,225.366809044619,44.8792720054909,19.15404,18.05696,17.59995,17.36829,17.27792,3964,301,4,88,3816887628578529280,STAR,-0.0004575765,3390,54945,316,unknown,0,5000,0
1237662499463626945,225.541708563933,44.3253481840196,18.7784,17.7713,17.44101,17.31211,17.27067,3964,301,3,90,3816885429555273728,STAR,-0.0007259193,3390,54945,308,unknown,0,6000,-1.5
1237662499463626754,225.402763680961,44.4186809110156,18.33971,17.21171,17.46349,17.66061,17.79028,3964,301,3,90,3816885154677366784,STAR,-0.0009068124,3390,54945,307,unknown,0,9500,-1
1237662498927083544,225.951358613313,43.6098472782244,18.07532,16.70537,16.16887,15.96377,15.84632,3964,301,2,95,3816879382241320960,STAR,0.0001511866,3390,54945,286,G8V,0.692,5285,-0.71
1237662498927018029,225.907512987538,43.6393271496124,17.31927,16.19866,15.85411,15.72345,15.72548,3964,301,2,94,3816880206875041792,STAR,-0.0001499676,3390,54945,289,F8,0.508,5932,-0.3
1237662498926952498,225.731758555583,43.8141609905331,18.7295,17.32613,16.76168,16.52698,16.42012,3964,301,2,93,3816881306386669568,STAR,6.984329E-05,3390,54945,293,G5,0.717,5426,-0.04
1237662302975426618,226.091945925726,45.2848626950127,16.95246,15.83601,15.47101,15.34628,15.28874,3918,301,5,190,3816896974427365376,STAR,-0.0002742815,3390,54945,350,F9V,0.486,5790,-0.65
1237662302975361113,226.041106342779,45.4006377387877,18.42093,16.31978,15.43446,15.11532,14.94674,3918,301,5,189,3816896699549458432,STAR,-6.480968E-05,3390,54945,349,K5V,0.983,4576,-0.39
1237662302438686807,226.225046536406,44.8058547749309,18.88322,17.75448,17.29257,17.08128,16.98397,3918,301,4,192,3816896149793644544,STAR,-0.000491386,3390,54945,347,G5Vp,0.704,5320,-0.76
1237662302438555668,225.827460408515,45.0166257230694,18.48644,17.0564,16.47741,16.20687,16.05776,3918,301,4,190,3816897799061086208,STAR,-0.0008279819,3390,54945,353,G5,0.953,4576,-1.71
1237662302438424595,225.329591375216,45.0614987241437,18.45754,16.91171,16.19889,15.8894,15.73622,3918,301,4,188,3816897249305272320,STAR,-0.0001323696,3390,54945,351,G8Vp,0.754,5047,-1.34
1237662302438359125,225.306575472881,45.1017022953779,18.85481,17.29048,16.62607,16.4221,16.29622,3918,301,4,187,3816895874915737600,STAR,-8.787597E-05,3390,54945,346,K1V,0.811,5059,-0.16
1237662301365207195,226.160882275002,43.7591089313059,19.16785,18.20205,17.92212,17.81272,17.84708,3918,301,2,196,3816882405898297344,STAR,-0.0005416307,3390,54945,297,unknown,0,6500,-1
1237662301365076174,225.997459495576,43.9682034267545,19.16315,18.16339,17.87513,17.78134,17.77584,3918,301,2,194,3816882131020390400,STAR,3.68547E-05,3390,54945,296,unknown,0,6000,-1.5
1237662301365076080,226.068457183461,43.9725421610796,18.95188,17.11311,16.30538,15.9761,15.77169,3918,301,2,194,3816881856142483456,STAR,7.51718E-05,3390,54945,295,K3V,0.95,4775,-0.12
1237662301365076060,225.979197842338,43.916823372494,18.05024,17.20108,16.87759,16.74727,16.6984,3918,301,2,194,3816881031508762624,STAR,-0.0002805866,3390,54945,292,unknown,0,6000,-2
1237662301365076058,225.956219522223,43.9152030598166,17.89385,16.57838,16.05511,15.79018,15.73131,3918,301,2,194,3816880756630855680,STAR,-5.498039E-05,3390,54945,291,G5III,0.709,5073,-1.44
1237662301365010442,225.648422097992,44.0097838688386,18.71211,17.66365,17.23717,17.0799,17.03287,3918,301,2,193,3816879107363414016,STAR,-0.00133039,3390,54945,285,G0V,0.564,5651,-0.32
1237662301364944970,225.559913091353,44.0338560329157,17.04628,15.95717,15.52626,15.34856,15.31633,3918,301,2,192,3816880481752948736,STAR,0.0001204516,3390,54945,290,G1V,0.6,5630,-0.45
1237662301364879550,225.44805140019,44.1100765274071,19.31498,18.29856,17.92821,17.75328,17.72316,3918,301,2,191,3816888453212250112,STAR,-0.0005091958,3390,54945,319,unknown,0,6000,-1
1237662301364879495,225.429957637415,44.1972005704283,19.53892,18.36806,18.49402,18.57233,18.7147,3918,301,2,191,3816883505409925120,STAR,-0.0004484055,3390,54945,301,unknown,0,9500,-2.5
1237662301364879374,225.360463313923,44.2442149236338,17.5579,15.87382,15.26809,14.7542,14.91182,3918,301,2,191,3816885979311087616,STAR,-8.111369E-05,3390,54945,310,K1V,0.819,5169,-0.17
1237661874014585098,186.318529090158,46.0424647097325,17.18395,16.22118,15.91374,15.66655,15.57656,3818,301,6,175,1543755054656284672,GALAXY,0.04976101,1371,52821,532,,0,0,0
1237661874014585087,186.311247757988,45.9427253095016,17.3357,16.35673,15.99076,15.77775,15.64579,3818,301,6,175,1543756703923726336,GALAXY,0.02188131,1371,52821,538,,0,0,0
1237661874014584882,186.328996457463,45.8474641392481,15.71918,13.81259,12.97307,12.56395,12.27153,3818,301,6,175,1543756154167912448,GALAXY,0.02426375,1371,52821,536,,0,0,0
1237661874014584855,186.296325232101,45.9759903702043,16.23712,15.25624,14.87123,14.65701,14.52103,3818,301,6,175,1543755329534191616,GALAXY,0.02292832,1371,52821,533,,0,0,0
1237661873477976196,187.081853369754,45.5729166545292,19.08645,17.93534,17.53349,17.25454,17.09948,3818,301,5,179,1543759452702795776,GALAXY,0.05107783,1371,52821,548,,0,0,0
1237661873477910680,186.979249502048,45.4495615935353,18.27371,16.65734,15.80563,15.39734,15.0755,3818,301,5,178,1543760002458609664,GALAXY,0.1081112,1371,52821,550,,0,0,0
1237661873477845094,186.760585869294,45.5920028844153,19.3508,18.24078,17.79524,17.5106,17.34569,3818,301,5,177,1543758902946981888,GALAXY,0.07651009,1371,52821,546,,0,0,0
1237661872941105375,187.034454796069,45.1631473536992,19.45621,18.15253,17.58905,17.20575,17.00143,3818,301,4,179,1543762201481865216,GALAXY,0.1088875,1371,52821,558,,0,0,0
1237661872941039737,186.918872662575,45.1039411152343,18.1497,16.33533,15.44812,15.02888,14.68923,3818,301,4,178,1543760827092330496,GALAXY,0.04764314,1371,52821,553,,0,0,0
1237661851470004269,186.851242159058,45.372853011027,19.59221,18.16501,17.26049,16.82452,16.52102,3813,301,4,236,1543760277336516608,GALAXY,0.1883725,1371,52821,551,,0,0,0
1237657594613203255,124.05282936818,37.1812357062367,18.23215,16.23517,15.31969,14.89955,14.53859,2822,301,3,124,1005484735339718656,GALAXY,0.04184919,893,52589,204,,0,0,0
1237657630587617492,135.232637625288,41.2484266659833,19.21864,17.93231,17.22965,16.81273,16.52205,2830,301,6,186,1351166794391382016,GALAXY,0.09883237,1200,52668,316,,0,0,0
1237657630587551962,135.089303010004,41.1397220014386,19.27637,18.76018,18.40191,18.06462,17.80024,2830,301,6,185,1351164045612312576,QSO,1.626139,1200,52668,306,,0,0,0
1237657594613203374,124.133368628195,37.2467103628409,19.44734,17.42741,16.41511,15.96933,15.5906,2822,301,3,124,1005489133386229760,GALAXY,0.08307525,893,52589,220,,0,0,0
1237657242434011281,141.825368905332,45.9022545542752,17.95928,16.744,16.48711,16.40032,16.36491,2740,301,3,248,8235999437274765312,STAR,-0.0002904461,7315,56685,151,M1V,1.474,3705,0.6
1237657630587814006,135.692579522704,41.6398151487411,17.31676,16.35297,16.03235,15.90153,15.85781,2830,301,6,189,1351173666339055616,STAR,-8.653107E-05,1200,52668,341,unknown,0,6000,-2
1237657630587683021,135.396559874261,41.4127726907386,19.32129,17.92731,16.88309,16.40758,16.0915,2830,301,6,187,1351177514629752832,GALAXY,0.1745132,1200,52668,355,,0,0,0
1237657630587683000,135.370970370601,41.3840452534331,17.64682,16.52959,16.04894,15.76085,15.48734,2830,301,6,187,1351178889019287552,GALAXY,0.0272018,1200,52668,360,,0,0,0
1237657630587682969,135.284713939606,41.3842685286113,18.8512,17.37038,16.54417,16.10731,15.75558,2830,301,6,187,1351177239751845888,GALAXY,0.1342309,1200,52668,354,,0,0,0
1237657630587814046,135.643647586162,41.4876903672515,18.35212,17.02796,16.341,15.93338,15.66805,2830,301,6,189,1351175040728590336,GALAXY,0.0882898,1200,52668,346,,0,0,0
1237657630051467464,137.26717144996,41.8425535194631,19.51008,17.75258,16.95461,16.58634,16.28822,2830,301,5,197,1351190433891379200,GALAXY,0.04601061,1200,52668,402,,0,0,0
1237657630051402554,137.242328043627,41.8240174846732,19.04755,17.9658,17.6413,17.45496,17.20819,2830,301,5,196,1351194282182076416,GALAXY,0.4758826,1200,52668,416,,0,0,0
1237657630051401940,137.149403061216,41.8461845336548,19.36642,18.7934,18.6276,18.80075,18.28105,2830,301,5,196,1351194007304169472,QSO,0.7336801,1200,52668,415,,0,0,0
1237657630051008714,136.142338306726,41.397819574788,16.705,15.01601,14.26365,13.8617,13.56666,2830,301,5,190,1351188234868123648,GALAXY,0.02701507,1200,52668,394,,0,0,0
1237657630051008697,136.17488132142,41.3112338683111,19.04794,17.9821,17.61145,17.46891,17.41556,2830,301,5,190,1351187959990216704,STAR,-0.0002667173,1200,52668,393,G0V,0.536,5621,-1.02
1237657608571715841,123.721571524716,37.7915430937315,19.54428,17.84851,17.4988,17.16902,17.15705,2825,301,5,122,1005500403380414464,GALAXY,0.08124072,893,52589,261,,0,0,0
1237657608571715815,123.776016929964,37.7358441979642,19.44418,17.59752,16.69653,16.25696,15.93201,2825,301,5,122,1005491607287392256,GALAXY,0.08185685,893,52589,229,,0,0,0
1237657608571715654,123.731595251688,37.8077350332302,18.86847,17.24623,16.3716,16.7744,15.56508,2825,301,5,122,1005491332409485312,GALAXY,0.08086415,893,52589,228,,0,0,0
1237657608571650468,123.62684974477,37.7496244507299,18.77612,16.75242,15.68699,15.19855,14.81717,2825,301,5,121,1005504801426925568,GALAXY,0.08227841,893,52589,277,,0,0,0
1237657608571584756,123.585289959104,37.6202596420615,18.65153,17.23968,16.61989,16.30783,16.12544,2825,301,5,120,1005505076304832512,GALAXY,0.06233392,893,52589,278,,0,0,0
1237657608571519320,123.417472974289,37.5781124734197,19.23924,17.54151,16.72608,16.31191,16.03038,2825,301,5,119,1005502327525763072,GALAXY,0.08128,893,52589,268,,0,0,0
1237657608571519031,123.370442759388,37.4497882352887,19.39121,17.23618,16.11668,15.63896,15.25891,2825,301,5,119,1005501502892042240,GALAXY,0.1235253,893,52589,265,,0,0,0
